sample_id,original_text,reference_summary,generated_summary,rouge-1-p,rouge-1-r,rouge-1-f,rouge-2-p,rouge-2-r,rouge-2-f,rouge-l-p,rouge-l-r,rouge-l-f,bleu
1262,在海口过年，离不开正宗海南菜和热带水果，以及由水果做成的小吃。当然还有各种新鲜、美味、平价的海鲜。来海口做年，初一的特色“斋菜”必须品尝，水芹、甜菜、发菜、黑豆芽等充满吉祥寓意的食材熬炖，吃的是健康美味，享的是年味十足。,到琼北过大年体验海口特色年节美食,在海口过年，离不开正宗海南菜和热带水果，以及由水果做成的小吃。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182425646195498
1263,如果选一个地方重生，我选海南。让步履不再匆匆，一杯咖啡，一壶老爸茶，在浓香和淡雅中品味人生百味；一曲牧歌，一抹夕阳，在悠远和绚丽中，读懂人生真谛；一幢海边房子，一处依山院落，在涛声和鸟语中，尽享天伦之乐……,如果选一个地方重生，我选海南,一曲牧歌，一抹夕阳，在悠远和绚丽中，读懂人生真谛；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012300686288463768
1264,2月8日，在三亚火车站上演了一幕儿子追着父亲打的一幕。男子对其儿子说，我实在是没钱了，如果买了机票，今年就没有钱过年了，让儿子理解一下。但儿子却说，那是你的事，你今天不让我坐飞机，我回老家了非打死你不可！,儿子嫌民工父亲未买飞机票回家三亚车站死命追打,2月8日，在三亚火车站上演了一幕儿子追着父亲打的一幕。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015276780223747026
1265,杭州娃哈哈董事长宗庆后：近年来，国内不少城市为解决拥堵、空气污染而采取限购和限行，实际车照堵，空气照污染。因此，建议尽快取消汽车限购限行，多修建立交和高架，交通指挥智能化，提高油品质量。你觉得呢？,人大代表宗庆后：建议尽快取消汽车限购限行,杭州娃哈哈董事长宗庆后：近年来，国内不少城市为解决拥堵、空气污染而采取限购和限行，实际车照堵，空气照污染。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016275776313613193
1266,2月10日零时起，海南90号、93号、97号汽油和0号柴油价格分别调整为6.47元/升、6.99元/升、7.41元/升和5.56元/升，其中，93号汽油每升涨至6.99元。,海南油价13连降后首次上涨93号汽油6.99元/升,2月10日零时起，海南90号、93号、97号汽油和0号柴油价格分别调整为6.47元/升、6.99元/升、7.41元/升和5.56元/升，其中，93号汽油每升涨至6.99元。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074215910478498
1267,在金价创下1131美元/盎司新低过后，周线上连续三周收阳打破了前期无法连续三周上涨的局面，但瑞士黄金公投的失利令价格迅速回吐涨幅令很多投资者对金价未来的走势更添一丝担忧。然而，金价并未在急跌后继续延续跌势.,透过K线观察黄金主力的真实意图,在金价创下1131美元/盎司新低过后，周线上连续三周收阳打破了前期无法连续三周上涨的局面，但瑞士黄金公投的失利令价格迅速回吐涨幅令很多投资者对金价未来的走势更添一丝担忧。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045491487595968995
1268,11月19日晚20时08分，吴岩峻代表市委、市政府，对受到表彰的“最美三亚人”表示了祝贺，希望三亚社会各界、共同努力，为推动三亚更快建成“国际化精品城市”不懈奋斗。,三亚市委副书记、代市长吴岩峻致辞,11月19日晚20时08分，吴岩峻代表市委、市政府，对受到表彰的“最美三亚人”表示了祝贺，希望三亚社会各界、共同努力，为推动三亚更快建成“国际化精品城市”不懈奋斗。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005409880072118434
1269,“坚决把过高的菜价降下来，真正让老百姓吃上放心菜、便宜菜”……2月9日上午，海南省代省长刘赐贵在当天召开的海南省五届人大三次会议上作政府工作报告时，针对海南“高菜价”做出上述表态。,海南政府承诺将“降菜价”市民“点赞”称期待,“坚决把过高的菜价降下来，真正让老百姓吃上放心菜、便宜菜”…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012021577610863726
1270,近日，吉林省吉林市的王先生家养的母鸡下了几颗奇葩的蛋，有的特大，有的特小，还有只鸡蛋竟然带了条尾巴。。。吉林农业大学农产品专家说，“如果母鸡下蛋时受惊吓，影响鸡蛋下移速度，就会产生尾巴或一个‘小揪’”。,鸡蛋带尾巴专家：或因母鸡下蛋时受惊。。,近日，吉林省吉林市的王先生家养的母鸡下了几颗奇葩的蛋，有的特大，有的特小，还有只鸡蛋竟然带了条尾巴。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008447063994683927
1271,11月18日，第六届海南省残疾人运动会开幕，各项比赛逐步拉开序幕。图中：这些残疾运动员情况各不相同，但都有共同的金牌梦。这届运动会上，他们与生命抗争，绽放在赛场上。,海南残疾人运动会赛场上的风采,图中：这些残疾运动员情况各不相同，但都有共同的金牌梦。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012300686288463768
1272,在海南，穿着浪漫婚纱在金色沙滩上与恋人互动合影，何不是一种浪漫?南海网与相关单位启动海南旅游婚纱摄影活动。登陆海南旅游婚纱摄影专题页面报名，便可获精美嫁衣、最优惠的价格，为新人们私人订制一套属于自己的甜蜜婚纱摄影。,报名就送婚纱摄影,在海南，穿着浪漫婚纱在金色沙滩上与恋人互动合影，何不是一种浪漫?南海网与相关单位启动海南旅游婚纱摄影活动。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012338142098850861
1273,3月1日夜，到合肥儿子家探望孙子的王老汉，用毛巾擦脸后，发现盆里水还温热，打算用这水给2岁的孙子洗澡。儿媳发现后发生争执，让老人滚，老汉一怒跑到街头。他说，勤俭节约一辈子，不想被赶出门，“浪费那些水干啥？”,老人用洗脸水给孙子洗澡被儿媳深夜赶出家门,他说，勤俭节约一辈子，不想被赶出门，“浪费那些水干啥？,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013679192123121896
1274,海口人过年叫“做年”。从每年腊月廿三“送灶公”、“采屋”扫除晦气开始，腊月里家家户户必备的年桔、年糕，除夕围炉守岁，大年初一的斋菜迎新、行袍送福，一直到正月十五元宵节的踏青接春、府城换花，海口人的春节别样而不失传统。,到琼北过大年体验海口人过年的别样传统,从每年腊月廿三“送灶公”、“采屋”扫除晦气开始，腊月里家家户户必备的年桔、年糕，除夕围炉守岁，大年初一的斋菜迎新、行袍送福，一直到正月十五元宵节的踏青接春、府城换花，海口人的春节别样而不失传统。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008371034072789827
1275,在伊拉克政府与库尔德当局达成原油出口协议后，油价再度承压，布油和WTI双双大跌。彭博报道，“这项协议允许每天30万桶原油从伊拉克基尔库克运输到土耳其的地中海港口，运输管道由库尔德人控制。”..,伊拉克允许库尔德人出口原油油价再度暴跌,彭博报道，“这项协议允许每天30万桶原油从伊拉克基尔库克运输到土耳其的地中海港口，运输管道由库尔德人控制。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009871721786705418
1276,刘某某拿出68万元用于行贿。可是，这笔行贿款几经转手，被层层截留，最终送到海口龙华区城管大队负责该处违建查处的中队长陈某某手里时仅剩下1万元。事发后相关人员均被判刑，刘某某也被检察机关以行贿罪提起公诉。,海口违建者行贿68万层层截留至城管中队长剩1万,刘某某拿出68万元用于行贿。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015603043420373072
1277,新一期的网友会，凤凰海南的广大网友重回“老朋友”家做客，来到了布衣姐姐王建荣在海口市南沙路万瑞广场新开设的布衣庄园莲花养生餐厅品尝店内的招牌莲花宴。以莲花宴为主题，布衣庄园也是全国首创。,布衣庄园莲花宴精致美味网友拍照上瘾不忍下口,以莲花宴为主题，布衣庄园也是全国首创。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03986357128268015
1278,昨天下午，上海浦东祝桥镇一农舍发生命案，一名男子报警自称打死了老婆。警方赶到后发现男子已失踪，现场有其妻和一岁多女儿的尸体。经查，夫妻两人均为贵州籍，均二十多岁，一儿一女。今天凌晨，男子在惠南镇一网吧内被抓。,老婆孩子家中身亡丈夫报警称打死老婆后离开,昨天下午，上海浦东祝桥镇一农舍发生命案，一名男子报警自称打死了老婆。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014216645907653848
1279,日前，最高检、司法部印发《关于人民监督员选任管理方式改革试点工作的意见》，部署在北京、吉林、浙江、安徽、福建、山东、湖北、广西、重庆、宁夏等10省（区、市）开展人民监督员选任管理方式改革试点工作。,人民监督员选任和管理工作将由司法行政部门负责,日前，最高检、司法部印发《关于人民监督员选任管理方式改革试点工作的意见》，部署在北京、吉林、浙江、安徽、福建、山东、湖北、广西、重庆、宁夏等10省（区、市）开展人民监督员选任管理方式改革试点工作。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015861088179912466
1280,同城网络淘货，给居民闲置的物品提供了及时转手的可能，减少了资源浪费，也节约了买家不少成本。但是，海口市民的同城网购遭遇，却牵出了同城二手市场中的苦恼和隐忧：买二手电动车，没看到车也没见到卖家，就被骗子吸走了百元“诚意金”……,海口市民网购二手电动车被骗诚意金,同城网络淘货，给居民闲置的物品提供了及时转手的可能，减少了资源浪费，也节约了买家不少成本。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,近日，一架香港飞北京的港龙公司飞机上，一名女乘客因在洗手间清理幼儿便溺时与空姐发生争执，一家人随后被机长要求离开飞机，当事母亲及多名乘客称，空姐在争吵时曾称孩子疑似携带埃博拉病毒。,女乘客飞机厕所清理婴儿粪便与空姐争执被逐下机,近日，一架香港飞北京的港龙公司飞机上，一名女乘客因在洗手间清理幼儿便溺时与空姐发生争执，一家人随后被机长要求离开飞机，当事母亲及多名乘客称，空姐在争吵时曾称孩子疑似携带埃博拉病毒。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011880293242208243
1282,9月20日至21日，2014年国家司法考试即将开考。这是自2001年国家司法考试制度确立以来举行的第13次国家司法考试。今年报考人数达45.4万余人，比去年增加近1.8万。,司法考试13年：64万人过司考超半数从事法律职业,9月20日至21日，2014年国家司法考试即将开考。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169861974906263
1283,在2014海南冬季房地产石家庄推介会上，有不少是满头银发的老人家。老人家提出忧虑：千里迢迢去海南养老，子女都不在，病了怎么办？而此次参会的海南地产项目中，推出了以全方位医疗服务为特色的新型住宅，广受观展市民的好评。,海南房产石家庄受好评,在2014海南冬季房地产石家庄推介会上，有不少是满头银发的老人家。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013679192123121896
1284,近日，有用户反映情况，电信服务商设置障碍阻碍消费者自主选择电信服务，如规定2G、3G用户升级为4G业务后，无法再改回2G、3G套餐；2G服务升级为3G后，要改回2G也有障碍。中消协指出，此举侵犯了消费者的自主选择权和公平交易权。,你信？2G、3G升4G不能改回,近日，有用户反映情况，电信服务商设置障碍阻碍消费者自主选择电信服务，如规定2G、3G用户升级为4G业务后，无法再改回2G、3G套餐；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027427210913946506
1285,因停车行车困难，请尽可能乘坐公共交通工具提前到达机场，现公共交通有：两条巴士专线(A线海口机场至民航宾馆，B线海口机场至汽车西站)，高铁，公交21路，41路汽车，出租车等。,海口美兰高架桥上临时停车应立即驶离超5分钟将挨罚,因停车行车困难，请尽可能乘坐公共交通工具提前到达机场，现公共交通有：两条巴士专线(A线海口机场至民航宾馆，B线海口机场至汽车西站)，高铁，公交21路，41路汽车，出租车等。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00366753025392797
1286,最高检政策研究室有关负责人表示，发布抗诉成功的指导性案例，目的就是指导地方各级检察院纠正实践中存在的“重公诉、轻抗诉”、“只抗轻、不抗重”、“重配合、轻监督”等倾向，客观公正、理性平和地办理刑事抗诉案件>>>,最高检指导性案例明确刑案抗诉标准,最高检政策研究室有关负责人表示，发布抗诉成功的指导性案例，目的就是指导地方各级检察院纠正实践中存在的“重公诉、轻抗诉”、“只抗轻、不抗重”、“重配合、轻监督”等倾向，客观公正、理性平和地办理刑事抗诉案件>>>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007156562786973337
